"Trial Name","Boss Name","ESO Logs Player Link","Player Handle","Character Name","Build Slug","Role","Subclass 1","Subclass 2","Subclass 3","Signature Set 1","Signature Set 2","DPS","HPS","CPM","Primary Metric","Mundus Stone","Gear: Head","Gear: Chest","Gear: Shoulders","Gear: Hands","Gear: Waist","Gear: Legs","Gear: Feet","Gear: Necklace","Gear: Ring1","Gear: Ring2","Gear: Main_Hand","Gear: Off_Hand","Gear: Backup_Main_Hand","Gear: Backup_Off_Hand","Bar 1 Ability 1","Bar 1 Ability 2","Bar 1 Ability 3","Bar 1 Ability 4","Bar 1 Ability 5","Bar 1 Ability 6","Bar 2 Ability 1","Bar 2 Ability 2","Bar 2 Ability 3","Bar 2 Ability 4","Bar 2 Ability 5","Bar 2 Ability 6"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=4","@God'sGifttoGaming","Dreaming and Beaming","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","223734.2","2647.9","92.4","223734.2 DPS","The Thief","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Ring of the Advancing Yokeda (Berserking Warrior)","Ring of the Advancing Yokeda (Berserking Warrior)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Magnum Shot","Tentacular Dread","Escalating Runeblades","Killer's Blade","Relentless Focus","Incapacitating Strike","Venomous Claw","Stampede","Molten Whip","Inspired Scholarship","Flames of Oblivion","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=12","@I.Bad","Stuck in Prebuff","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","202417.7","1429.1","78.4","202417.7 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Highland Sentinel Ring (Highland Sentinel)","Highland Sentinel Ring (Highland Sentinel)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Magnum Shot","Relentless Focus","Tentacular Dread","Escalating Runeblades","Killer's Blade","Incapacitating Strike","Molten Whip","Stampede","Venomous Claw","Flames of Oblivion","Inspired Scholarship","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=8","@Brassmoose","Naomi Archag am Arc'gah","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","208166.6","1819.2","78.4","208166.6 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Highland Sentinel Ring (Highland Sentinel)","Highland Sentinel Ring (Highland Sentinel)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Tentacular Dread","Escalating Runeblades","Relentless Focus","Killer's Blade","Magnum Shot","Incapacitating Strike","Stampede","Venomous Claw","Flames of Oblivion","Inspired Scholarship","Molten Whip","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=10","@YellowPain60","Pipoquinha","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","200877.2","952.4","78.9","200877.2 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Highland Sentinel Ring (Highland Sentinel)","Highland Sentinel Ring (Highland Sentinel)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Escalating Runeblades","Tentacular Dread","Killer's Blade","Relentless Focus","Magnum Shot","Incapacitating Strike","Flames of Oblivion","Stampede","Venomous Claw","Inspired Scholarship","Molten Whip","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=9","@Secilina","Secilina","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","201788.7","1233.4","88.6","201788.7 DPS","","Nerien'eth Guise (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Perfected Coral Riptide Ring (Perfected Coral Riptide)","Perfected Coral Riptide Ring (Perfected Coral Riptide)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Killer's Blade","Tentacular Dread","Escalating Runeblades","Magnum Shot","Relentless Focus","Incapacitating Strike","Flames of Oblivion","Venomous Claw","Stampede","Inspired Scholarship","Molten Whip","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=6","@ruciake","Runmei","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","158393.4","388.9","55.6","158393.4 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Epaulets (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Highland Sentinel Ring (Highland Sentinel)","Highland Sentinel Ring (Highland Sentinel)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Tentacular Dread","Escalating Runeblades","Relentless Focus","Killer's Blade","Magnum Shot","Incapacitating Strike","Flames of Oblivion","Stampede","Inspired Scholarship","Venomous Claw","Molten Whip","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=13","@Pawcio010","Dream Beam","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","195866.1","727.5","75.8","195866.1 DPS","","Nerien'eth Guise (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Ring of the Advancing Yokeda (Berserking Warrior)","Ring of the Advancing Yokeda (Berserking Warrior)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Escalating Runeblades","Magnum Shot","Tentacular Dread","Killer's Blade","Relentless Focus","Soul Harvest","Stampede","Molten Whip","Venomous Claw","Inspired Scholarship","Flames of Oblivion","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=14","@PRRICE","Toiletlover","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","198354.8","1040.8","85.1","198354.8 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Epaulets (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Perfected Coral Riptide Ring (Perfected Coral Riptide)","Perfected Coral Riptide Ring (Perfected Coral Riptide)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Relentless Focus","Killer's Blade","Escalating Runeblades","Magnum Shot","Tentacular Dread","Soul Harvest","Stampede","Molten Whip","Flames of Oblivion","Venomous Claw","Inspired Scholarship","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=3","@Wifi4Fiwi","Darvras Vaazrulon Valúrya","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","185020.1","7700.5","85.9","185020.1 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Epaulets (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Ring of the Advancing Yokeda (Berserking Warrior)","Ring of the Advancing Yokeda (Berserking Warrior)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Magnum Shot","Relentless Focus","Tentacular Dread","Escalating Runeblades","Killer's Blade","Incapacitating Strike","Flames of Oblivion","Fulminating Rune","Stampede","Inspired Scholarship","Venomous Claw","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=4","@Drkif","Dr-Bararc","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","163090.4","8329.5","65.9","163090.4 DPS","","Nerien'eth Guise (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Ring of the Advancing Yokeda (Berserking Warrior)","Ring of the Advancing Yokeda (Berserking Warrior)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Escalating Runeblades","Tentacular Dread","Magnum Shot","Relentless Focus","Killer's Blade","Incapacitating Strike","Flames of Oblivion","Stampede","Inspired Scholarship","Venomous Claw","Molten Whip","Standard of Might"
"Dreadsail Reef","Tideborn Taleria","https://www.esologs.com/reports/Wwjv8hA3VKFG6r9n#fight=35&type=summary&source=7","@Hobahn","Huzz Lightyear","ardent-ass-herald-perfected-slivers-of-the-null-arca-unknown","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Nerien'eth","185504.0","1926.4","86.5","185504.0 DPS","","Nerien'eth Mask (Nerien'eth)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Nerien'eth Arm Cops (Nerien'eth)","Highland Sentinel Bracers (Highland Sentinel)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Perfected Null Arca Ring (Perfected Slivers of the Null Arca)","Perfected Null Arca Ring (Perfected Slivers of the Null Arca)","Blackrose Perfected Bow (Perfected Virulent Shot)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Magnum Shot","Escalating Runeblades","Killer's Blade","Tentacular Dread","Relentless Focus","Incapacitating Strike","Stampede","Flames of Oblivion","Inspired Scholarship","Molten Whip","Venomous Claw","Standard of Might"
